Name,Level-Up Learnset,TM Learnset,Egg Moves
Cubone,"— : Tackle,— : Growl,4 : Tail Whip,7 : Leer,8 : False Swipe,12 : Headbutt,18 : Detect,24 : Bulldoze,29 : Brutal Swing,32 : Focus Energy,40 : Bonemerang,44 : Swords Dance,48 : Double-Edge,55 : Perish Song,","TM001 : Headbutt,TM010 : Brick Break,TM012 : Rock Slide,TM013 : Ice Beam,TM017 : Protect,TM023 : Thunder Punch,TM027 : Swift,TM028 : Dig,TM029 : Fire Punch,TM030 : Swords Dance,TM033 : Body Slam,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM038 : Fire Blast,TM049 : Icy Wind,TM052 : Earth Power,TM056 : Double-Edge,TM058 : Iron Head,TM062 : Flamethrower,TM069 : Earthquake,TM078 : Bulldoze,TM080 : Iron Defense,TM085 : Substitute,TM087 : Iron Tail,TM091 : Curse,TM105 : Blizzard,TM109 : Facade,TM120 : Ancient Power,TM122 : False Swipe,TM136 : Scorching Sands,TM146 : Skull Bash,",No Egg Moves
Marowak,"— : Tackle,— : Growl,4 : Tail Whip,7 : Leer,8 : False Swipe,12 : Headbutt,18 : Detect,24 : Bulldoze,29 : Brutal Swing,32 : Focus Energy,40 : Bonemerang,44 : Swords Dance,48 : Double-Edge,55 : Perish Song,","TM001 : Headbutt, : ,TM012 : Rock Slide, : ,TM017 : Protect, : ,TM023 : Thunder Punch, : ,TM028 : Dig, : ,TM030 : Swords Dance, : ,TM035 : Endure, : ,TM037 : Stealth Rock, : ,TM044 : Hyper Beam, : ,TM052 : Earth Power, : ,TM056 : Double-Edge,TM058 : Iron Head, : ,TM065 : Stone Edge,TM068 : Heat Wave, : ,TM072 : Fire Spin,TM078 : Bulldoze, : ,TM085 : Substitute, : ,TM090 : Dark Pulse, : ,TM093 : Outrage, : ,TM104 : Flare Blitz, : ,TM106 : Thunder, : ,TM114 : Flame Charge, : ,TM122 : False Swipe, : ,TM146 : Skull Bash, : ,",No Egg Moves
Porygon,"— : Tackle,— : Confuse Ray,— : Conversion,— : Charge,10 : Eerie Impulse,15 : Thunder Shock,20 : Psybeam,25 : Conversion 2,30 : Agility,35 : Recover,40 : Discharge,45 : Metal Sound,50 : Self-Destruct,55 : Zap Cannon,","TM001 : Headbutt,TM003 : Psyshock,TM008 : Thunder Wave,TM013 : Ice Beam,TM017 : Protect,TM027 : Swift,TM031 : Reflect,TM035 : Endure,TM039 : Discharge,TM044 : Hyper Beam,TM047 : Agility,TM048 : Self-Destruct,TM049 : Icy Wind,TM055 : Giga Impact,TM056 : Double-Edge,TM059 : Zen Headbutt,TM063 : Psychic,TM064 : Solar Beam,TM066 : Volt Switch,TM067 : Thunderbolt,TM074 : Shadow Ball,TM084 : Flash Cannon,TM085 : Substitute,TM087 : Iron Tail,TM097 : Heal Block,TM101 : Electroweb,TM105 : Blizzard,TM106 : Thunder,TM109 : Facade,TM126 : Magnet Bomb,TM130 : Charge Beam,TM146 : Skull Bash,TM147 : Tri Attack,",No Egg Moves
Porygon2,"— : Tackle,— : Confuse Ray,— : Conversion,— : Charge,10 : Eerie Impulse,15 : Thunder Shock,20 : Psybeam,25 : Conversion 2,30 : Agility,35 : Recover,40 : Discharge,45 : Metal Sound,50 : Self-Destruct,55 : Zap Cannon,60 : Hyper Beam,","TM001 : Headbutt,TM003 : Psyshock,TM008 : Thunder Wave,TM013 : Ice Beam,TM017 : Protect,TM027 : Swift,TM031 : Reflect,TM035 : Endure,TM039 : Discharge,TM044 : Hyper Beam,TM047 : Agility,TM048 : Self-Destruct,TM049 : Icy Wind,TM055 : Giga Impact,TM056 : Double-Edge,TM059 : Zen Headbutt,TM063 : Psychic,TM064 : Solar Beam,TM066 : Volt Switch,TM067 : Thunderbolt,TM074 : Shadow Ball,TM084 : Flash Cannon,TM085 : Substitute,TM087 : Iron Tail,TM097 : Heal Block,TM101 : Electroweb,TM105 : Blizzard,TM106 : Thunder,TM109 : Facade,TM126 : Magnet Bomb,TM130 : Charge Beam,TM146 : Skull Bash,TM147 : Tri Attack,",No Egg Moves
Porygon-Z,"— : Tackle,— : Confuse Ray,— : Conversion,— : Charge,10 : Eerie Impulse,15 : Thunder Shock,20 : Psybeam,25 : Conversion 2,30 : Agility,35 : Recover,40 : Discharge,45 : Metal Sound,50 : Self-Destruct,55 : Zap Cannon,60 : Hyper Beam,","TM001 : Headbutt,TM003 : Psyshock,TM008 : Thunder Wave,TM013 : Ice Beam,TM017 : Protect,TM027 : Swift,TM031 : Reflect,TM035 : Endure,TM039 : Discharge,TM044 : Hyper Beam,TM047 : Agility,TM048 : Self-Destruct,TM049 : Icy Wind,TM055 : Giga Impact,TM056 : Double-Edge,TM059 : Zen Headbutt,TM063 : Psychic,TM064 : Solar Beam,TM066 : Volt Switch,TM067 : Thunderbolt,TM074 : Shadow Ball,TM083 : Nasty Plot,TM084 : Flash Cannon,TM085 : Substitute,TM087 : Iron Tail,TM090 : Dark Pulse,TM097 : Heal Block,TM101 : Electroweb,TM105 : Blizzard,TM106 : Thunder,TM109 : Facade,TM119 : Ominous Wind,TM126 : Magnet Bomb,TM130 : Charge Beam,TM146 : Skull Bash,TM147 : Tri Attack,",No Egg Moves
Capsakid,"— : Leer,— : Leafage,4 : Bite,8 : Rollout,10 : Growth,13 : Razor Leaf,16 : Leech Seed,21 : Bullet Seed,24 : Headbutt,28 : Zen Headbutt,32 : Magical Leaf,35 : Super Fang,38 : Crunch,44 : Seed Bomb,48 : Solar Beam,","TM001 : Headbutt,TM017 : Protect,TM025 : Crunch,TM026 : Energy Ball,TM035 : Endure,TM040 : Bullet Seed,TM042 : Giga Drain,TM059 : Zen Headbutt,TM064 : Solar Beam,TM085 : Substitute,TM109 : Facade,TM115 : Trailblaze,TM128 : Seed Bomb,","Leech Seed,Rollout,Ingrain,Worry Seed,Rage Powder,"
Scovillain,"Evolve : Flamethrower,Evolve : Spicy Extract,— : Leer,— : Leafage,4 : Bite,8 : Rollout,10 : Growth,13 : Razor Leaf,16 : Leech Seed,21 : Bullet Seed,24 : Headbutt,28 : Zen Headbutt,32 : Magical Leaf,35 : Super Fang,38 : Crunch,44 : Seed Bomb,48 : Solar Beam,48 : Overheat,","TM001 : Headbutt,TM014 : Fire Fang,TM017 : Protect,TM021 : Thunder Fang,TM025 : Crunch,TM026 : Energy Ball,TM035 : Endure,TM038 : Fire Blast,TM040 : Bullet Seed,TM042 : Giga Drain,TM044 : Hyper Beam,TM050 : Overheat,TM055 : Giga Impact,TM057 : Will-O-Wisp,TM059 : Zen Headbutt,TM062 : Flamethrower,TM064 : Solar Beam,TM072 : Fire Spin,TM083 : Nasty Plot,TM085 : Substitute,TM093 : Outrage,TM104 : Flare Blitz,TM109 : Facade,TM115 : Trailblaze,TM128 : Seed Bomb,TM132 : Double Hit,TM139 : Swagger,","Leech Seed,Rollout,Ingrain,Worry Seed,Rage Powder,"
Tinkatink,"— : Tackle,— : Fairy Wind,8 : Metal Claw,10 : Rock Throw,14 : Rock Smash,17 : Draining Kiss,20 : Screech,24 : Brutal Swing,25 : Fake Tears,31 : Flash Cannon,35 : Play Rough,40 : Knock Off,","TM004 : Rock Smash,TM008 : Thunder Wave,TM010 : Brick Break,TM012 : Rock Slide,TM016 : Light Screen,TM017 : Protect,TM018 : Power-Up Punch,TM020 : Play Rough,TM030 : Swords Dance,TM031 : Reflect,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM045 : Knock Off,TM065 : Stone Edge,TM078 : Bulldoze,TM084 : Flash Cannon,TM085 : Substitute,TM099 : Metronome,TM109 : Facade,TM122 : False Swipe,TM141 : Fake Out,TM157 : Steel Beam,","Feint,Quash,Ice Hammer,"
Tinkatuff,"— : Tackle,— : Fairy Wind,8 : Metal Claw,10 : Rock Throw,14 : Rock Smash,17 : Draining Kiss,20 : Screech,24 : Brutal Swing,25 : Fake Tears,31 : Flash Cannon,35 : Play Rough,40 : Knock Off,","TM004 : Rock Smash,TM008 : Thunder Wave,TM010 : Brick Break,TM011 : Bulk Up,TM012 : Rock Slide,TM016 : Light Screen,TM017 : Protect,TM018 : Power-Up Punch,TM020 : Play Rough,TM030 : Swords Dance,TM031 : Reflect,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM045 : Knock Off,TM065 : Stone Edge,TM078 : Bulldoze,TM084 : Flash Cannon,TM085 : Substitute,TM099 : Metronome,TM109 : Facade,TM122 : False Swipe,TM141 : Fake Out,TM157 : Steel Beam,","Feint,Quash,Ice Hammer,"
Tinkaton,"Evolve : Wood Hammer,Evolve : Ice Hammer,Evolve : Gigaton Hammer,— : Tackle,— : Fairy Wind,8 : Metal Claw,10 : Rock Throw,14 : Rock Smash,17 : Draining Kiss,20 : Screech,24 : Brutal Swing,25 : Fake Tears,31 : Flash Cannon,35 : Play Rough,40 : Knock Off,44 : Heavy Slam,","TM004 : Rock Smash,TM008 : Thunder Wave,TM010 : Brick Break,TM011 : Bulk Up,TM012 : Rock Slide,TM016 : Light Screen,TM017 : Protect,TM018 : Power-Up Punch,TM020 : Play Rough,TM030 : Swords Dance,TM031 : Reflect,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM044 : Hyper Beam,TM045 : Knock Off,TM065 : Stone Edge,TM078 : Bulldoze,TM084 : Flash Cannon,TM085 : Substitute,TM099 : Metronome,TM109 : Facade,TM122 : False Swipe,TM141 : Fake Out,TM157 : Steel Beam,","Feint,Quash,Ice Hammer,"
Cyclizar,"— : Tackle,— : Growl,11 : Taunt,14 : Breaking Swipe,18 : Quick Attack,23 : Bite,25 : Take Down,27 : U-turn,31 : Shed Tail,36 : Dragon Claw,40 : Iron Tail,45 : Dragon Pulse,51 : Double-Edge,55 : Power Whip,57 : Dragon Rush,","TM001 : Headbutt,TM002 : Dragon Claw,TM014 : Fire Fang,TM017 : Protect,TM021 : Thunder Fang,TM022 : Aerial Ace,TM025 : Crunch,TM033 : Body Slam,TM035 : Endure,TM044 : Hyper Beam,TM045 : Knock Off,TM046 : Mud Shot,TM047 : Agility,TM050 : Overheat,TM054 : Draco Meteor,TM055 : Giga Impact,TM056 : Double-Edge,TM058 : Iron Head,TM067 : Thunderbolt,TM071 : Hyper Voice,TM075 : Dragon Pulse,TM082 : U-turn,TM085 : Substitute,TM086 : Wild Charge,TM087 : Iron Tail,TM093 : Outrage,TM095 : Taunt,TM109 : Facade,TM114 : Flame Charge,TM115 : Trailblaze,TM143 : Scale Shot,TM146 : Skull Bash,","Iron Tail,Knock Off,Aqua Tail,Power Whip,"
Glimmet,"— : Rock Throw,— : Harden,7 : Acid Spray,11 : Ancient Power,14 : Confuse Ray,18 : Stealth Rock,25 : Rock Blast,29 : Self-Destruct,33 : Rock Slide,37 : Power Gem,41 : Acid Armor,46 : Sludge Wave,55 : Explosion,","TM007 : Toxic,TM012 : Rock Slide,TM016 : Light Screen,TM017 : Protect,TM019 : Power Gem,TM031 : Reflect,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM046 : Mud Shot,TM048 : Self-Destruct,TM053 : Sludge Bomb,TM065 : Stone Edge,TM080 : Iron Defense,TM085 : Substitute,TM088 : Spikes,TM089 : Toxic Spikes,TM092 : Dazzling Gleam,TM100 : Gunk Shot,TM109 : Facade,TM112 : Acid Spray,TM120 : Ancient Power,TM126 : Magnet Bomb,TM156 : Meteor Beam,","Toxic,Explosion,Memento,"
Glimmora,"Evolve : Toxic Spikes,Evolve : Meteor Beam,Evolve : Mortal Spin,— : Rock Throw,— : Harden,— : Spiky Shield,7 : Acid Spray,11 : Ancient Power,14 : Confuse Ray,18 : Stealth Rock,25 : Rock Blast,29 : Self-Destruct,33 : Rock Slide,37 : Power Gem,41 : Acid Armor,46 : Sludge Wave,55 : Explosion,","TM007 : Toxic,TM012 : Rock Slide,TM016 : Light Screen,TM017 : Protect,TM019 : Power Gem,TM026 : Energy Ball,TM031 : Reflect,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM044 : Hyper Beam,TM046 : Mud Shot,TM048 : Self-Destruct,TM052 : Earth Power,TM053 : Sludge Bomb,TM055 : Giga Impact,TM064 : Solar Beam,TM065 : Stone Edge,TM080 : Iron Defense,TM084 : Flash Cannon,TM085 : Substitute,TM088 : Spikes,TM089 : Toxic Spikes,TM092 : Dazzling Gleam,TM100 : Gunk Shot,TM109 : Facade,TM112 : Acid Spray,TM120 : Ancient Power,TM126 : Magnet Bomb,TM156 : Meteor Beam,","Toxic,Explosion,Memento,"
Rotom,"— : Thunder Shock,— : Double Team,8 : Confuse Ray,12 : Charge,15 : Parabolic Charge,17 : Parting Shot,20 : Thunder Wave,23 : Psybeam,25 : Eerie Impulse,30 : Shadow Ball,34 : Taunt,40 : Substitute,44 : Light Screen,50 : Discharge,","TM008 : Thunder Wave,TM016 : Light Screen,TM017 : Protect,TM027 : Swift,TM031 : Reflect,TM032 : Double Team,TM035 : Endure,TM039 : Discharge,TM044 : Hyper Beam,TM047 : Agility,TM057 : Will-O-Wisp,TM066 : Volt Switch,TM067 : Thunderbolt,TM071 : Hyper Voice,TM074 : Shadow Ball,TM083 : Nasty Plot,TM085 : Substitute,TM090 : Dark Pulse,TM091 : Curse,TM095 : Taunt,TM101 : Electroweb,TM106 : Thunder,TM109 : Facade,TM119 : Ominous Wind,TM126 : Magnet Bomb,TM127 : Dream Eater,TM130 : Charge Beam,",No Egg Moves
Greavard,"— : Tackle,— : Growl,— : Smokescreen,— : Shadow Sneak,3 : Lick,6 : Tail Whip,6 : Bite,9 : Roar,12 : Headbutt,16 : Dig,20 : Snarl,28 : Crunch,32 : Play Rough,41 : Phantom Force,46 : Charm,52 : Double-Edge,","TM001 : Headbutt,TM005 : Roar,TM014 : Fire Fang,TM015 : Ice Fang,TM017 : Protect,TM020 : Play Rough,TM021 : Thunder Fang,TM025 : Crunch,TM028 : Dig,TM035 : Endure,TM046 : Mud Shot,TM056 : Double-Edge,TM057 : Will-O-Wisp,TM059 : Zen Headbutt,TM074 : Shadow Ball,TM078 : Bulldoze,TM085 : Substitute,TM109 : Facade,TM119 : Ominous Wind,TM124 : Psychic Fangs,TM127 : Dream Eater,TM139 : Swagger,","Disable,Destiny Bond,Memento,Yawn,Howl,Shadow Sneak,Ally Switch,"
Houndstone,"Evolve : Last Respects,— : Tackle,— : Growl,— : Smokescreen,— : Shadow Sneak,3 : Lick,6 : Tail Whip,6 : Bite,9 : Roar,12 : Headbutt,16 : Dig,20 : Snarl,28 : Crunch,32 : Play Rough,41 : Phantom Force,46 : Charm,52 : Double-Edge,","TM001 : Headbutt,TM005 : Roar,TM014 : Fire Fang,TM015 : Ice Fang,TM017 : Protect,TM020 : Play Rough,TM021 : Thunder Fang,TM025 : Crunch,TM028 : Dig,TM035 : Endure,TM044 : Hyper Beam,TM046 : Mud Shot,TM055 : Giga Impact,TM056 : Double-Edge,TM057 : Will-O-Wisp,TM059 : Zen Headbutt,TM061 : Shadow Claw,TM074 : Shadow Ball,TM078 : Bulldoze,TM085 : Substitute,TM103 : Work Up,TM109 : Facade,TM119 : Ominous Wind,TM124 : Psychic Fangs,TM127 : Dream Eater,TM128 : Seed Bomb,TM139 : Swagger,","Disable,Destiny Bond,Memento,Yawn,Howl,Shadow Sneak,Ally Switch,"
Sandygast,"— : Absorb,— : Harden,10 : Sand Tomb,13 : Infestation,18 : Bulldoze,24 : Hypnosis,30 : Iron Defense,35 : Giga Drain,41 : Shadow Ball,46 : Dark Pulse,50 : Earth Power,52 : Shore Up,","TM012 : Rock Slide,TM017 : Protect,TM019 : Power Gem,TM026 : Energy Ball,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM042 : Giga Drain,TM046 : Mud Shot,TM052 : Earth Power,TM053 : Sludge Bomb,TM063 : Psychic,TM065 : Stone Edge,TM069 : Earthquake,TM074 : Shadow Ball,TM078 : Bulldoze,TM080 : Iron Defense,TM083 : Nasty Plot,TM084 : Flash Cannon,TM085 : Substitute,TM090 : Dark Pulse,TM091 : Curse,TM109 : Facade,TM110 : Chilling Water,TM119 : Ominous Wind,TM120 : Ancient Power,TM136 : Scorching Sands,","Curse,Destiny Bond,Ancient Power,Stockpile,Spit Up,Swallow,"
Palossand,"— : Absorb,— : Harden,10 : Sand Tomb,13 : Infestation,18 : Bulldoze,24 : Hypnosis,30 : Iron Defense,35 : Giga Drain,41 : Shadow Ball,46 : Dark Pulse,50 : Earth Power,52 : Shore Up,","TM012 : Rock Slide,TM017 : Protect,TM019 : Power Gem,TM026 : Energy Ball,TM033 : Body Slam,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM042 : Giga Drain,TM044 : Hyper Beam,TM046 : Mud Shot,TM052 : Earth Power,TM053 : Sludge Bomb,TM055 : Giga Impact,TM063 : Psychic,TM065 : Stone Edge,TM069 : Earthquake,TM074 : Shadow Ball,TM078 : Bulldoze,TM080 : Iron Defense,TM083 : Nasty Plot,TM084 : Flash Cannon,TM085 : Substitute,TM090 : Dark Pulse,TM091 : Curse,TM109 : Facade,TM110 : Chilling Water,TM119 : Ominous Wind,TM120 : Ancient Power,TM121 : Torment,TM136 : Scorching Sands,TM141 : Fake Out,TM154 : Fissure,","Curse,Destiny Bond,Ancient Power,Stockpile,Spit Up,Swallow,"
Kecleon,"— : Tail Whip,— : Lick,— : Conversion,— : Substitute,7 : Shadow Sneak,10 : Shed Tail,14 : Knock Off,18 : Psybeam,21 : Rock Slide,25 : Slash,28 : Stealth Rock,33 : Shadow Claw,38 : Screech,42 : Conversion 2,54 : Power Whip,","TM008 : Thunder Wave,TM010 : Brick Break,TM012 : Rock Slide,TM013 : Ice Beam,TM017 : Protect,TM018 : Power-Up Punch,TM022 : Aerial Ace,TM023 : Thunder Punch,TM024 : Ice Punch,TM027 : Swift,TM028 : Dig,TM029 : Fire Punch,TM033 : Body Slam,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM038 : Fire Blast,TM045 : Knock Off,TM049 : Icy Wind,TM055 : Giga Impact,TM061 : Shadow Claw,TM062 : Flamethrower,TM064 : Solar Beam,TM067 : Thunderbolt,TM074 : Shadow Ball,TM083 : Nasty Plot,TM085 : Substitute,TM087 : Iron Tail,TM099 : Metronome,TM103 : Work Up,TM105 : Blizzard,TM106 : Thunder,TM109 : Facade,TM120 : Ancient Power,TM130 : Charge Beam,TM131 : Drain Punch,TM141 : Fake Out,TM142 : First Impression,TM143 : Scale Shot,",No Egg Moves
Flamigo,"— : Peck,— : Mimic,9 : Detect,12 : Wing Attack,15 : Focus Energy,18 : Lunge,21 : Brutal Swing,26 : Dual Wingbeat,30 : Feather Dance,35 : Air Slash,42 : Brick Break,47 : Fly,54 : Brave Bird,","TM004 : Rock Smash,TM010 : Brick Break,TM011 : Bulk Up,TM017 : Protect,TM022 : Aerial Ace,TM030 : Swords Dance,TM032 : Double Team,TM035 : Endure,TM041 : Water Pulse,TM043 : Fly,TM044 : Hyper Beam,TM045 : Knock Off,TM047 : Agility,TM055 : Giga Impact,TM076 : Liquidation,TM079 : Hurricane,TM082 : U-turn,TM085 : Substitute,TM094 : Whirlwind,TM095 : Taunt,TM098 : Waterfall,TM107 : Close Combat,TM109 : Facade,TM110 : Chilling Water,TM113 : Low Sweep,TM125 : Mimic,TM134 : Dual Wingbeat,TM144 : Triple Axel,TM153 : Sky Attack,","Double Team,Sky Attack,Quick Guard,"
Cryogonal,"— : Ice Shard,4 : Confuse Ray,12 : Icy Wind,16 : Mist,16 : Haze,28 : Slash,32 : Night Slash,36 : Freeze-Dry,40 : Light Screen,40 : Reflect,44 : Recover,48 : Ice Beam,52 : Acid Armor,56 : Solar Beam,60 : Explosion,65 : Sheer Cold,","TM013 : Ice Beam,TM016 : Light Screen,TM017 : Protect,TM031 : Reflect,TM033 : Body Slam,TM034 : Night Slash,TM035 : Endure,TM041 : Water Pulse,TM044 : Hyper Beam,TM048 : Self-Destruct,TM049 : Icy Wind,TM055 : Giga Impact,TM064 : Solar Beam,TM077 : Poison Jab,TM080 : Iron Defense,TM084 : Flash Cannon,TM085 : Substitute,TM105 : Blizzard,TM109 : Facade,TM110 : Chilling Water,TM120 : Ancient Power,TM138 : Frost Breath,TM144 : Triple Axel,TM149 : Icicle Spear,TM155 : Sheer Cold,","Explosion,Frost Breath,Aurora Veil,"
Dondozo,"— : Tackle,— : Supersonic,— : Water Gun,8 : Lick,12 : Curse,18 : Take Down,24 : Body Slam,32 : Liquidation,38 : Double-Edge,44 : Heavy Slam,50 : Order Up,56 : Earthquake,67 : Fissure,","TM012 : Rock Slide,TM015 : Ice Fang,TM017 : Protect,TM025 : Crunch,TM033 : Body Slam,TM035 : Endure,TM041 : Water Pulse,TM044 : Hyper Beam,TM046 : Mud Shot,TM055 : Giga Impact,TM056 : Double-Edge,TM059 : Zen Headbutt,TM069 : Earthquake,TM070 : Whirlpool,TM073 : Surf,TM076 : Liquidation,TM078 : Bulldoze,TM085 : Substitute,TM087 : Iron Tail,TM091 : Curse,TM093 : Outrage,TM096 : Hydro Pump,TM098 : Waterfall,TM109 : Facade,TM110 : Chilling Water,TM140 : Muddy Water,TM154 : Fissure,","Thrash,Fissure,Curse,Yawn,"
Tatsugiri,"— : Water Gun,— : Splash,6 : Harden,12 : Razor Wind,17 : Water Pulse,21 : Whirlpool,25 : Mud Shot,28 : Taunt,34 : Mimic,39 : Muddy Water,43 : Nasty Plot,47 : Dragon Rush,52 : Dragon Pulse,","TM006 : Calm Mind,TM009 : Flip Turn,TM013 : Ice Beam,TM017 : Protect,TM035 : Endure,TM041 : Water Pulse,TM044 : Hyper Beam,TM046 : Mud Shot,TM049 : Icy Wind,TM054 : Draco Meteor,TM055 : Giga Impact,TM070 : Whirlpool,TM073 : Surf,TM075 : Dragon Pulse,TM083 : Nasty Plot,TM085 : Substitute,TM090 : Dark Pulse,TM093 : Outrage,TM095 : Taunt,TM096 : Hydro Pump,TM098 : Waterfall,TM109 : Facade,TM110 : Chilling Water,TM120 : Ancient Power,TM125 : Mimic,TM140 : Muddy Water,TM144 : Triple Axel,TM145 : Razor Wind,TM148 : Scald,","Counter,Baton Pass,Rapid Spin,"
Frigibax,"— : Tackle,— : Leer,6 : Icy Wind,12 : Dragon Breath,18 : Focus Energy,24 : Bite,29 : Ice Fang,32 : Dragon Claw,36 : Take Down,40 : Ice Beam,44 : Crunch,50 : Freeze-Dry,54 : Icicle Crash,60 : Dragon Rush,","TM002 : Dragon Claw,TM013 : Ice Beam,TM015 : Ice Fang,TM017 : Protect,TM025 : Crunch,TM028 : Dig,TM030 : Swords Dance,TM033 : Body Slam,TM035 : Endure,TM049 : Icy Wind,TM054 : Draco Meteor,TM075 : Dragon Pulse,TM085 : Substitute,TM093 : Outrage,TM105 : Blizzard,TM109 : Facade,TM149 : Icicle Spear,","Icicle Spear,Aqua Tail,Dragon Rush,Freeze-Dry,"
Arctibax,"— : Tackle,— : Leer,6 : Icy Wind,12 : Dragon Breath,18 : Focus Energy,24 : Bite,29 : Ice Fang,32 : Dragon Claw,36 : Take Down,40 : Ice Beam,44 : Crunch,50 : Freeze-Dry,54 : Icicle Crash,60 : Dragon Rush,","TM002 : Dragon Claw,TM010 : Brick Break,TM013 : Ice Beam,TM015 : Ice Fang,TM017 : Protect,TM022 : Aerial Ace,TM025 : Crunch,TM028 : Dig,TM030 : Swords Dance,TM033 : Body Slam,TM035 : Endure,TM049 : Icy Wind,TM054 : Draco Meteor,TM058 : Iron Head,TM075 : Dragon Pulse,TM085 : Substitute,TM093 : Outrage,TM105 : Blizzard,TM109 : Facade,TM138 : Frost Breath,TM149 : Icicle Spear,","Icicle Spear,Aqua Tail,Dragon Rush,Freeze-Dry,"
Baxcalibur,"Evolve : Glaive Rush,— : Ice Shard,— : Tackle,— : Leer,— : Breaking Swipe,6 : Icy Wind,12 : Dragon Breath,18 : Focus Energy,24 : Bite,29 : Ice Fang,32 : Dragon Claw,36 : Take Down,40 : Ice Beam,44 : Crunch,50 : Freeze-Dry,54 : Icicle Crash,60 : Dragon Rush,65 : Ice Hammer,","TM002 : Dragon Claw,TM010 : Brick Break,TM013 : Ice Beam,TM015 : Ice Fang,TM017 : Protect,TM021 : Thunder Fang,TM022 : Aerial Ace,TM025 : Crunch,TM028 : Dig,TM030 : Swords Dance,TM033 : Body Slam,TM035 : Endure,TM044 : Hyper Beam,TM049 : Icy Wind,TM054 : Draco Meteor,TM055 : Giga Impact,TM056 : Double-Edge,TM058 : Iron Head,TM059 : Zen Headbutt,TM069 : Earthquake,TM075 : Dragon Pulse,TM078 : Bulldoze,TM085 : Substitute,TM093 : Outrage,TM105 : Blizzard,TM109 : Facade,TM122 : False Swipe,TM124 : Psychic Fangs,TM138 : Frost Breath,TM143 : Scale Shot,TM149 : Icicle Spear,TM155 : Sheer Cold,","Icicle Spear,Aqua Tail,Dragon Rush,Freeze-Dry,"
Gimmighoul,"— : Tackle,— : Confuse Ray,","TM016 : Light Screen,TM017 : Protect,TM019 : Power Gem,TM031 : Reflect,TM035 : Endure,TM074 : Shadow Ball,TM083 : Nasty Plot,TM085 : Substitute,TM109 : Facade,",No Egg Moves
Gholdengo,"— : Tackle,— : Confuse Ray,12 : Shadow Punch,15 : Substitute,23 : Metal Sound,27 : Ominous Wind,33 : Shadow Ball,38 : Flash Cannon,42 : Recover,49 : Power Gem,56 : Make It Rain,63 : Nasty Plot,","TM003 : Psyshock,TM008 : Thunder Wave,TM016 : Light Screen,TM017 : Protect,TM019 : Power Gem,TM023 : Thunder Punch,TM031 : Reflect,TM035 : Endure,TM044 : Hyper Beam,TM055 : Giga Impact,TM058 : Iron Head,TM063 : Psychic,TM067 : Thunderbolt,TM073 : Surf,TM074 : Shadow Ball,TM083 : Nasty Plot,TM084 : Flash Cannon,TM085 : Substitute,TM092 : Dazzling Gleam,TM099 : Metronome,TM102 : Focus Blast,TM106 : Thunder,TM108 : Comet Punch,TM109 : Facade,TM113 : Low Sweep,TM118 : Shadow Punch,TM119 : Ominous Wind,TM126 : Magnet Bomb,TM130 : Charge Beam,TM157 : Steel Beam,",No Egg Moves
Qwilfish,"— : Tackle,— : Poison Sting,4 : Harden,8 : Water Gun,12 : Bubble Beam,15 : Haze,17 : Aqua Jet,20 : Spikes,28 : Barb Barrage,30 : Poison Jab,32 : Pin Missile,36 : Toxic Spikes,44 : Toxic,50 : Gunk Shot,","TM007 : Toxic, : ,TM009 : Flip Turn, : ,TM017 : Protect, : ,TM027 : Swift, : ,TM035 : Endure, : ,TM046 : Mud Shot, : ,TM048 : Self-Destruct, : ,TM053 : Sludge Bomb, : ,TM056 : Double-Edge,TM073 : Surf, : ,TM076 : Liquidation, : ,TM085 : Substitute, : ,TM089 : Toxic Spikes,TM091 : Curse, : ,TM096 : Hydro Pump, : ,TM100 : Gunk Shot, : ,TM109 : Facade, : ,TM112 : Acid Spray, : ,","Supersonic,Bubble Beam,Haze,Self-Destruct,Flail,Astonish,Water Pulse,Aqua Jet,Acid Spray,Barb Barrage,Aqua Tail,"
